id,postCode,postName,postAddress,dairaName,wilayaCode,wilayaName
3128,37002,Tindouf Hai Nasr,Hai Nasr,Tindouf,37,Tindouf
3129,37003,Oum El Assel,Oum El Assel,Tindouf,37,Tindouf
3130,37004,Gara Djebilet,Gara Djebilet,Tindouf,37,Tindouf
3131,37005,Hassi Khebi,Hassi Khebi,Tindouf,37,Tindouf
3132,37006,Hassi Mounir,Hassi Mounir,Tindouf,37,Tindouf
3133,37007,Tindouf Secteur,Hai Remadin,Tindouf,37,Tindouf
3134,37008,Tindouf El Moustakbel,El Moustakbel,Tindouf,37,Tindouf
3135,37009,Tindouf 01 Novembre 1954,"48 Eme Brigade D'Infanterie Mecanisee,Tindouf",Tindouf,37,Tindouf
3136,37010,Tindouf 05 Juillet 1962,"9eme Brigade Blindee,Tindouf",Tindouf,37,Tindouf
3137,37011,Tindouf Universite,"Centre Universitaire,Tindouf",Tindouf,37,Tindouf
3138,37012,Tindouf Gare Routiere,"Cité Hai Ennasr, Gare Routiere De Tindouf",Tindouf,37,Tindouf
3139,37013,Oum El Assel Colonel Lotfi,"Fort Lotfi, Tindouf",Tindouf,37,Tindouf
3140,37014,Tindouf Sghir Mohammed,,Tindouf,37,Tindouf
3141,37015,Tindouf Lafdil Mohammed,,Tindouf,37,Tindouf
3142,37016,Tindouf Boumediene Sidi Brahim,Hai Remadin,Tindouf,37,Tindouf
3143,37017,Tindouf Etablissement  Postal Itinerant 1,,Tindouf,37,Tindouf
3144,38000,Tissemsilt,Rue 24 Fevrier,Tissemsilt,38,Tissemsilt
3145,38001,Bordj Bounaama,Rue Houari Boumadiene,Bordj Bounaama,38,Tissemsilt
3146,38002,Lardjem,Rue Emir Aek,Lardjem,38,Tissemsilt
3147,38003,Theniet El Had,Hai Frere Maalag Laarbi,Theniet El Had,38,Tissemsilt
3148,38005,Boucaid,Rue Akad Meftah,Lazharia,38,Tissemsilt
3149,38007,Laayoune,Rue Des Freres Harhar,Khemisti,38,Tissemsilt
3150,38008,Lazharia,Bd Djilali Bounaama,Lazharia,38,Tissemsilt
3151,38009,Tissemsilt Bencherki,Rue Bencherki,Tissemsilt,38,Tissemsilt
3152,38010,Tissemsilt Benhamouda,Rue De L'Hopital,Tissemsilt,38,Tissemsilt
3153,38011,Tissemsilt El Merdja,Cité El Merdja,Tissemsilt,38,Tissemsilt
3154,38012,Ammari,Rue Ouabel Ali,Ammari,38,Tissemsilt
3155,38013,Melaab,Hai Belkacem Rabah,Lardjem,38,Tissemsilt
3156,38014,Ouled Bessem,Rue 1er Novembre,Tissemsilt,38,Tissemsilt
3157,38016,Ain Ferradja,Rue Principale,Khemisti,38,Tissemsilt
3158,38017,Ain Guergour,Rue Principale,Khemisti,38,Tissemsilt
3159,38018,Amrouna,Hai Ahmed Bouchaib,Theniet El Had,38,Tissemsilt
3160,38019,Beni Chaib,Hai Daanoune,Bordj Bounaama,38,Tissemsilt
3161,38020,Beni Lahcen,Hai Mostafa Zerrar,Bordj Bounaama,38,Tissemsilt
3162,38021,Doui Hasni,Rue Principale,Khemisti,38,Tissemsilt
3163,38023,Maacem,Rue Principale,Ammari,38,Tissemsilt
3164,38024,Meguisba,Rue Principale,Khemisti,38,Tissemsilt
3165,38025,Sidi Abed,Hai Chahid Baki Rabah,Ammari,38,Tissemsilt
3166,38026,Sidi Boutouchent,Hai Bensfaya Said,Theniet El Had,38,Tissemsilt
3167,38027,Sidi Lantri,Rue Principale,Lardjem,38,Tissemsilt
3168,38029,Tamellahet,Rue Principale,Lardjem,38,Tissemsilt
3169,38030,Tamezlait,Rue Principale,Lazharia,38,Tissemsilt
3170,38031,Youssoufia,Hai 16 Logts,Bordj Emir Abdelkader,38,Tissemsilt
3171,38032,Theniet El Had El Meddad,Rue De L'Indipendance,Theniet El Had,38,Tissemsilt
3172,38033,Beni Maida,Rue De L'Indipendance,Tissemsilt,38,Tissemsilt
3173,38034,Tissemsilt El Hidhab,Hai 463 Logts,Tissemsilt,38,Tissemsilt
3174,38035,Tissemsilt Naanaa Ahmed,Hai 26 Logts,Tissemsilt,38,Tissemsilt
3175,38036,Tissemsilt Belaid Benazzouz,Hai 154 Logts,Tissemsilt,38,Tissemsilt
3176,38037,Khemisti Boubtana Ben Amer,Rue Emir Abdelkader,Khemisti,38,Tissemsilt
3177,38038,Tissemsilt Centre Universitaire El Wancharissi,"Centre Universitaire Ahmed Ben Yahia El Wancharissi,Tissemsilt",Tissemsilt,38,Tissemsilt
3178,38039,Khemisti Bengoucha Mohammed,,Khemisti,38,Tissemsilt
3179,38040,Ouled Bessem 01 Novembre,,Tissemsilt,38,Tissemsilt
3180,38041,Bordj Emir Abdelkader Sahari Belkacem,,Bordj Emir Abdelkader,38,Tissemsilt
3181,38042,Tissemsilt Gare Routiere,Tissemsilt Gare Routiere,Tissemsilt,38,Tissemsilt
3182,38043,Tissemsilt Etablissement  Postal Itinerant 1,,Tissemsilt,38,Tissemsilt
3183,,Theniet El Had Hopital,Hopital Theniet El Had,Theniet El Had,38,Tissemsilt
3184,39000,El Oued,Rue Palestine Cité Ouled Ahmed,El Oued,39,El Oued
3185,39001,El Oued Nezla,Rue Independante Cité Nezla,El Oued,39,El Oued
3186,39002,Guemar,Cité 5 Juillet,Guemar,39,El Oued
3187,39003,Debila,Cité El.Wifak,Debila,39,El Oued
3188,39006,El Oued Tiksebt,Cité Tiksebt,El Oued,39,El Oued
3189,39007,Bayada,Cité Emir Abdelkader,Bayadha,39,El Oued
3190,39008,Bayada 1er Novembre,Cité 1er Novembre,Bayadha,39,El Oued
3191,39010,El Oued Belle Vue,Cité Belle Vue,El Oued,39,El Oued
3192,39011,El Oued Chouhada,Cité Chouhada,El Oued,39,El Oued
3193,39012,El Oued Cité Nador,Cité Nador,El Oued,39,El Oued
3194,39013,Hassi Khalifa,Rue Route Nationale N°16,Hassi Khalifa,39,El Oued
3195,39014,Kouinine,Route Nationale N°48,El Oued,39,El Oued
3196,39015,Magrane,Rue 18 Fevrier,Magrane,39,El Oued
3197,39016,Reguiba,Cité El Amal,Reguiba,39,El Oued
3198,39017,Robbah,Cité 1er Novembre,Robbah,39,El Oued
3199,39019,Taleb Larbi,Taleb Larbi,Taleb Larbi,39,El Oued
3200,39020,Z'Goum,Rue Houari Boumedien,Debila,39,El Oued
3201,39023,Djedeida,Cité Djedeida,Debila,39,El Oued
3202,39024,Douar El Ma,Douar El Ma,Taleb Larbi,39,El Oued
3203,39026,El Oued Sidi Mestour,Cité Sidi Mestour,El Oued,39,El Oued
3204,39028,Guemar Chouhada,Cité Chouhada,Guemar,39,El Oued
3205,39029,Hassani Abdelkrim,Hassani Abdelkrim,Debila,39,El Oued
3206,39030,Mih Ouensa,Route Nationale Nâ°16,Mih Ouensa,39,El Oued
3207,39031,Nakhla,Cité En Nour,Robbah,39,El Oued
3208,39033,Ouled Allenda,Ouled Allenda,Mih Ouensa,39,El Oued
3209,39035,Ourmes,Ourmes,Guemar,39,El Oued
3210,39036,Reguiba 20 Aout 1955,Cité 20 Aout,Reguiba,39,El Oued
3211,39037,Sidi Aoun,Sidi Aoun,Magrane,39,El Oued
3212,39044,Trifaoui,Trifaoui,Hassi Khalifa,39,El Oued
3213,39047,Ayaicha,Cité Ayaycha,Magrane,39,El Oued
3214,39048,Beni Guecha,Ben Guecha,Taleb Larbi,39,El Oued
3215,39050,Debila Cherguia,Cité Cherguia,Debila,39,El Oued
3216,39052,Djedeida Sidi Aoun,Village Djedeida Sidi Aoun,Magrane,39,El Oued
3217,39053,Dokkar,Cité Dokkar,Debila,39,El Oued
3218,39054,Drimini,Cité Drimini,Debila,39,El Oued
3219,39055,El Aguila,Cité El Aguila,Robbah,39,El Oued
3220,39058,El Khobna,Cité El Khobna,Robbah,39,El Oued
3221,39059,Hamadine,Cité Hamadine,Magrane,39,El Oued
3222,39060,Hamaissa,Cité Hamaissa,Hassi Khalifa,39,El Oued
3223,39061,Hamraia,Route Nationale Nâ°48,Reguiba,39,El Oued
3224,39062,Hobba,Cité Hobba,Reguiba,39,El Oued
3225,39063,Lizerg,Cité Lizerg,Hassi Khalifa,39,El Oued
3226,39065,Meguibra,Cité Meguibra,Reguiba,39,El Oued
3227,39066,Merzaka,Cité Merzaka,Hassi Khalifa,39,El Oued
3228,39068,Nakhla Gherbia,Cité Gharbia,Robbah,39,El Oued
3229,39069,Nezlet Mahda,Cité Nezlet Mehda,El Oued,39,El Oued
3230,39070,Oglat Amiche,Ogla,Robbah,39,El Oued
3231,39071,Oued Tourk,Cité Oued Tourk,Mih Ouensa,39,El Oued
3232,39072,Sahabane,Cité Sahabane,Mih Ouensa,39,El Oued
3233,39073,Sahan Berri,Cité Sahan Berry,Hassi Khalifa,39,El Oued
3234,39074,Soualah,Cité Soualah,Bayadha,39,El Oued
3235,39075,Souihla,Souihla,Magrane,39,El Oued
3236,39077,Z'Goum Cheikh El Adouani,Cité Cheikh El Adouni,Debila,39,El Oued
3237,39078,Oum Z'Bed,Cité Oum Z'Bed,Magrane,39,El Oued
3238,39079,El Gherbia,Cité El Gharbia,Guemar,39,El Oued
3239,39080,El Oued El Qods,Cité El Qods,El Oued,39,El Oued
3240,39081,Douilat,Doillet,Taleb Larbi,39,El Oued
3241,39082,El Aouachir,Cité El Aouachir,Robbah,39,El Oued
3242,39083,Taghzout El Istiklal,Cité El Istiklal,Guemar,39,El Oued
3243,39084,El Oued 19 Mars,Cité 19 Mars,El Oued,39,El Oued
3244,39085,Oued Alenda 18 Fevrier,Cité 18 Fevrier,Mih Ouensa,39,El Oued
3245,39087,Robbah Ali Derbal,Cité Ali Derbal,Robbah,39,El Oued
3246,39088,El Oued Cité Universitaire,El Oued Uenivercite,El Oued,39,El Oued
3247,39089,El Oued Sahan,Cité Sahan,El Oued,39,El Oued
3248,39090,Hassi Khalifa Chouaiha,Cité Chouaiha,Hassi Khalifa,39,El Oued
3249,39091,El Oued Gare Routiere,Cité 19 Mars,El Oued,39,El Oued
3250,39093,Kouinine 01 Novembre,Cité 01 Novembre,El Oued,39,El Oued
3251,39094,Bayada Cité Izdihar,Cité Izdihar,Bayadha,39,El Oued
3252,39095,Mih Cheikh,Hay Mih Cheikh,Reguiba,39,El Oued
3253,39096,El Ghanami,El Ghanami,Taleb Larbi,39,El Oued
3254,39097,Khobnet Trifaoui,Khobnet Trifaoui,Hassi Khalifa,39,El Oued
3255,43019,Beni Guecha,Beni Guecha,Taleb Larbi,39,El Oued
3256,40000,Khenchela,Cité Sonatiba Khenchela,Khenchela,40,Khenchela
3257,40001,Kais,Cité Drardja Slimane Kais,Kais,40,Khenchela
3258,40002,Khenchela An Nasr,Rue De Palestine Khenchela,Khenchela,40,Khenchela
3259,40003,Khenchela El Houria,Cité Saada Khenchela,Khenchela,40,Khenchela
3260,40004,Khenchela El Kahina,Rue De Babar Aupres De La Nouvelle APC Khenchela,Khenchela,40,Khenchela
3261,40006,Babar,Babar,Babar,40,Khenchela
3262,40007,Bouhmama,Bouhmama,Bouhmama,40,Khenchela
3263,40008,Chechar,Chechar,Chechar,40,Khenchela
3264,40009,Kais El Amel,Cité 544 Logement Kais,Kais,40,Khenchela
3265,40010,Khenchela Ben Boulaid,"Cité Ben Boulaid, Rue De Zoui   Khenchela",Khenchela,40,Khenchela
3266,40011,Taouzient,Taouzient,Kais,40,Khenchela
3267,40012,Tazougart,Tazouguert,Ouled Rechache,40,Khenchela
3268,40013,Zoui,Zoui,Ouled Rechache,40,Khenchela
3269,40014,Baghai,Baghai,El Hamma,40,Khenchela
3270,40015,Djellal,Djellal,Chechar,40,Khenchela
3271,40017,Khenchela 1er Nov.,Cité 1er Novembre Khenchela,Khenchela,40,Khenchela
3272,40018,Khenchela Cité Hasnaoui,Cité Hasnaoui Khenchela,Khenchela,40,Khenchela
3273,40019,Khenchela Moussa Reddah,Cité Mossa Reddah Khenchela,Khenchela,40,Khenchela
3274,40020,Khenchela Salem Lalmi,Rue De Baghai Khenchela,Khenchela,40,Khenchela
3275,40021,M'Toussa,M'Toussa,Ain Touila,40,Khenchela
3276,40022,Taberdga,Taberdga,Chechar,40,Khenchela
3277,40023,Yabous,Yabous,Bouhmama,40,Khenchela
3278,40024,Ain Aizar,Ain El Aizar,El Hamma,40,Khenchela
3279,40025,Ain Djerboua,Ain Djerboua,Babar,40,Khenchela
3280,40026,Ain Lahma,Ain Lahma,Babar,40,Khenchela
3281,40027,Ain Mimoun,Ain Mimoune,El Hamma,40,Khenchela
3282,40028,Bekkar,Bekkar,Ain Touila,40,Khenchela
3283,40029,Belkitane,Belkitane,Ain Touila,40,Khenchela
3284,40030,Chelia,Chelia,Bouhmama,40,Khenchela
3285,40031,El Kharroub,El Kharroub,El Hamma,40,Khenchela
3286,40033,Fidh El Abiadh,Zone Rurale Fidh El Abiadh,Chechar,40,Khenchela
3287,40034,Fouanis,Zone Rurale Fouanis,Babar,40,Khenchela
3288,40035,Fridjou,Fridjou,Chechar,40,Khenchela
3289,40036,Hella,Hella,Chechar,40,Khenchela
3290,40037,Khirane,Kherane,Chechar,40,Khenchela
3291,40038,Metirchou,Metirchou,Ain Touila,40,Khenchela
3292,40039,M'Sara,M'Sara,Bouhmama,40,Khenchela
3293,40040,Ouled Azzedine,Ouled Azzedine,Ouled Rechache,40,Khenchela
3294,40041,Remila,Remila,Kais,40,Khenchela
3295,40042,Tafassour,Zone Rurale Tafassour,Chechar,40,Khenchela
3296,40043,Tamayourt,Tamayourt,El Hamma,40,Khenchela
3297,40044,Tizint,Tizzint,Chechar,40,Khenchela
3298,40045,Kais 17 Juin,Cité 17 Juin Kais,Kais,40,Khenchela
3299,40046,Timdakit,Timdakit,Chechar,40,Khenchela
3300,40047,Khenchela Allaoui Mohamed,Route Ain Elaizar Khenchela,Khenchela,40,Khenchela
3301,40048,Tazouguert 5 Juillet,Tazouguert,Ouled Rechache,40,Khenchela
3302,40049,Babar 18 Fevrier,Babar,Babar,40,Khenchela
3303,40050,Bouhmama El Aures,Bouhmama,Bouhmama,40,Khenchela
3304,40051,Khenchela Universite,Route D'Omelbawaki Khench,Khenchela,40,Khenchela
3305,40052,Khenchela Gare Routiere,Route Ain Touila Khenchela,Khenchela,40,Khenchela
3306,40053,Chechar Gare Routiere,Chechar Gare Routiere,Chechar,40,Khenchela
3307,40054,Zoui Essalem,Zoui Essalem,Ouled Rechache,40,Khenchela
3308,40055,Khenchela Etablissement  Postal Itinerant 1,,Khenchela,40,Khenchela
3309,,Sekkala,Sekkala,El Hamma,40,Khenchela
3310,,Route De Batna,"Cité Route De Batna,Khenchla",Khenchela,40,Khenchela
3311,41000,Souk Ahras,Rue Badji Mokhtar,Souk Ahras,41,Souk Ahras
3312,41001,M'Daourouch,Rue 20 Aout M'D,M'daourouche,41,Souk Ahras
3313,41003,Souk Ahras Ibn Khaldoune,Rue Ibn Khaldoun,Souk Ahras,41,Souk Ahras
3314,41004,Merahna,Cité Ben Yaza Elbadji,Merahna,41,Souk Ahras
3315,41005,Ouled Driss,Rue 20 Aout O D,Ouled Driss,41,Souk Ahras
3316,41006,Sedrata 8 Mai 1945,Rue 8 Mai 1945,Sedrata,41,Souk Ahras
3317,41007,Souk Ahras 8 Mai 1945,Rue Atarssia Larbi,Souk Ahras,41,Souk Ahras
3318,41008,Souk Ahras Berral Salah,380 Logement,Souk Ahras,41,Souk Ahras
3319,41009,Taoura,Rue Ababsia Lehbibe,Taoura,41,Souk Ahras
3320,41010,Ain Seynour,Rue Nationnal N°16,Mechroha,41,Souk Ahras
3321,41011,Bir Bouhouche,Rue Nationnal N° 80,Bir Bouhouche,41,Souk Ahras
3322,41012,Bir Louhichi,Zone Commercial Bir Louhichi,Haddada,41,Souk Ahras
3323,41013,Bordj M'Raou,Cité Chahid,Haddada,41,Souk Ahras
3324,41014,Boumaraf Sebti,Secteur 90,Taoura,41,Souk Ahras
3325,41015,Drea,Rue Brahmia Abede Lahe,Taoura,41,Souk Ahras
3326,41016,El Betiha,El Btiha Center,Mechroha,41,Souk Ahras
3327,41017,Mechroha,Rue 1 Novembre 1954 Mechroha,Mechroha,41,Souk Ahras
3328,41018,Oued Keberit,Centre Oued Keberit,Oum El Adhaim,41,Souk Ahras
3329,41019,Oum El Adhaim,Cité Zamzom Brahime,Oum El Adhaim,41,Souk Ahras
3330,41020,Sedrata Essanoubar,Cité 69 Logement,Sedrata,41,Souk Ahras
3331,41021,Souk Ahras 17 Octobre,Cité 17 Octobre,Souk Ahras,41,Souk Ahras
3332,41022,Souk Ahras Ahmed Draia,Cité Ahmed Draia,Souk Ahras,41,Souk Ahras
3333,41023,Souk Ahras Alaouia,Cité Alaouia,Souk Ahras,41,Souk Ahras
3334,41024,Souk Ahras Hamma Loulou,Cité Hamma Loulou,Souk Ahras,41,Souk Ahras
3335,41025,Zaarouria,Souk El Falah,Taoura,41,Souk Ahras
3336,41027,Ain Zana,Cité Annaser,Ouled Driss,41,Souk Ahras
3337,41028,Battoum,Cité Battoum,Taoura,41,Souk Ahras
3338,41029,Boukebch,Cité Boukebch,Merahna,41,Souk Ahras
3339,41031,Khemissa,Cité Sergent Bokehili,Sedrata,41,Souk Ahras
3340,41032,Ouillen,Cité Ouillen,Merahna,41,Souk Ahras
3341,41033,Ragouba,Ancien Ragouba,M'daourouche,41,Souk Ahras
3342,41034,Ras El Kef,Cité De L'Independance,Haddada,41,Souk Ahras
3343,41035,Safel El Ouiden,Cité De L'Independance,Bir Bouhouche,41,Souk Ahras
3344,41036,Souk Ahras Ibn Rochd,Cité Ibn Rochd,Souk Ahras,41,Souk Ahras
3345,41037,Terraguelt,Cité Chahid,Oum El Adhaim,41,Souk Ahras
3346,41038,Tiffech,Centre Tiffech,M'daourouche,41,Souk Ahras
3347,41039,Zouabi,Rue Houari Bomediene,Bir Bouhouche,41,Souk Ahras
3348,41040,Taghast,Rue D'Alger,Souk Ahras,41,Souk Ahras
3349,41041,M'Daourouch Achouri Ali,Cité Achouri Ali,M'daourouche,41,Souk Ahras
3350,41043,Souk Ahras Universite,Universite Messadia Mohamed Cherif,Souk Ahras,41,Souk Ahras
3351,41044,Taoura Institut Veterinaire,Institut Veterinaire Taoura,Taoura,41,Souk Ahras
3352,41045,Mechroha Sidi Brahim,Cité Sidi Brahim Commune De Mechroha,Mechroha,41,Souk Ahras
3353,41046,Souk Ahras Gare Routiere,"Gare Routiere,Commune De Souk Ahras",Souk Ahras,41,Souk Ahras
3354,41047,M'Daourouch Gare Routiere,"Gare Routiere,Commune De Mdaourouch",M'daourouche,41,Souk Ahras
3355,41048,Djehifa,"Localité De Djehifa,Commune De Zaarouria",Taoura,41,Souk Ahras
3356,41049,Souk Ahras Mehdi Mohamed Salah,,Souk Ahras,41,Souk Ahras
3357,41050,Sedrata Hadadi Houmana,,Sedrata,41,Souk Ahras
3358,41051,M'Daourouch Remadnia Ali,,M'daourouche,41,Souk Ahras
3359,41052,El Fouid Benhachiche Rabah,El Fouid,Ouled Driss,41,Souk Ahras
3360,41053,M'Daourouch Darek Watani,Caserne Gendarmerie M'Daourouch,M'daourouche,41,Souk Ahras
3361,42000,Tipaza,Rue 1 Er Novembre Tipasa,Tipaza,42,Tipaza
3362,42001,Hadjout,Rue 1er Novembre Hadjout,Hadjout,42,Tipaza
3363,42002,Cherchell,Rue Med Benaziza Cherchell,Cherchell,42,Tipaza
3364,42003,Kolea,Place 1er Novembre Kolea,Kolea,42,Tipaza
3365,42004,Bou Ismail,Rue De Houria Bouismail,Bou Ismail,42,Tipaza
3366,42005,Ahmer El Ain,Rue Achour Med Ahmeur El Ain,Ahmar El Ain,42,Tipaza
3367,42006,Fouka Ville,Rue Rami Amokrane Fouka Ville,Fouka,42,Tipaza
3368,42007,Gouraya,Rue Du Bain Romain Gouraya,Gouraya,42,Tipaza
3369,42008,Attatba,Rue Principale Gouraya,Kolea,42,Tipaza
3370,42009,Bou Haroun,Rue De L'APC Bouharoun,Bou Ismail,42,Tipaza
3371,42010,Bou Ismail El Amaria,Route De Kolea Bouismail,Bou Ismail,42,Tipaza
3372,42011,Bourkika,Rue Maamri Med Bourkika,Ahmar El Ain,42,Tipaza
3373,42013,Cherchell Hai 17 Octobre,Hai 17 Octobre 1961 Cherchell,Cherchell,42,Tipaza
3374,42014,Damous,Rue 1er Novembre Damous,Damous,42,Tipaza
3375,42015,Douaouda Ville,Rue Daoudi Ali Douaouda Ville,Fouka,42,Tipaza
3376,42016,Khemisti Ville,Rue Amir Aek Khmisti Ville,Bou Ismail,42,Tipaza
3377,42017,Larhat,Rue Principale Larhat,Damous,42,Tipaza
3378,42018,Menaceur,Rue Cheikh Ramdane Menaceur,Sidi Amar,42,Tipaza
3379,42019,Merad,Rue De La Poste Merad,Hadjout,42,Tipaza
3380,42021,Sidi Ghiles,Rue Ikhider Med Sidi Ghiles,Cherchell,42,Tipaza
3381,42022,Tipaza Oued Merzoug,Cité Administrative Tipasa,Tipaza,42,Tipaza
3382,42023,Ain Taggourait,Rue 1er Novembre Ain Tagourait,Bou Ismail,42,Tipaza
3383,42024,Bouyamine,Rue Principale Bni Melleuk,Damous,42,Tipaza
3384,42025,Chenoua Plage,Chenoua Plage Tipasa,Tipaza,42,Tipaza
3385,42026,Douaouda Marine,Rue Rahim Rabah Douaouda Marine,Fouka,42,Tipaza
3386,42027,Fouka Marine,Rue Du Port Fouka Marine,Fouka,42,Tipaza
3387,42028,Gouraya Oued Sebt,Cité Oued Sebt Gouraya,Gouraya,42,Tipaza
3388,42029,Hadjeret Ennous,Rue De La Mairie Hadjret Ennous,Cherchell,42,Tipaza
3389,42030,Helloula Sahilia,Village Agricole Halloula Shilia,Kolea,42,Tipaza
3390,42031,Kaid Youcef,Cité Kaid Youcef Cherchell,Cherchell,42,Tipaza
3391,42032,Kerkouba,Cité 72 Logts Ali Kerkouba Kolea,Kolea,42,Tipaza
3392,42033,Khemisti Port,Rue Nessah Lahcen Khmisti Port,Bou Ismail,42,Tipaza
3393,42034,Kolea Hay Billel,Hai Mouaz Med Dit Billel Kolea,Kolea,42,Tipaza
3394,42035,Loudalouze,Rue N°01 Aghbal,Gouraya,42,Tipaza
3395,42036,Messelmoun,Rue Principale Messelmoun,Gouraya,42,Tipaza
3396,42037,Mohamed El Bachir,Cité 500 Logts Hadjout,Hadjout,42,Tipaza
3397,42039,Nador Sidi Moussa,Route Nationale N11 Sidi Moussa,Sidi Amar,42,Tipaza
3398,42040,Sidi Rached,Rue Du 20 Aout 55 Sidi Rached,Ahmar El Ain,42,Tipaza
3399,42041,Sidi Semiane,Rue Principale Sidi Semiane,Cherchell,42,Tipaza
3400,42042,Temloul,Cité Temloul Menaceur,Sidi Amar,42,Tipaza
3401,42043,5 Martyrs,Cité Cinq Martyrs Ahmeurb El Ain,Ahmar El Ain,42,Tipaza
3402,42044,Ain Lahdjar,Cité Ain Lahdjar Fouka,Fouka,42,Tipaza
3403,42045,Beldj,Cité Beldj Tipasa,Tipaza,42,Tipaza
3404,42046,Benyacoub Fadjana,Cité Fadjena Par Merad,Hadjout,42,Tipaza
3405,42047,Berbessa Ben Aghrab,Cité Barbessa Ben Aghrab Chaiba,Kolea,42,Tipaza
3406,42049,Bouyaghsene,Douar Bouyeghssen Hadjout,Hadjout,42,Tipaza
3407,42050,Brahim Ben Omar,Cité Brahim Ben Omar Ahmeur El Ain,Ahmar El Ain,42,Tipaza
3408,42051,Cité Rahmane,Cité Rahmen Attatba,Kolea,42,Tipaza
3409,42052,Douaouda Cité Des Oliviers,Cité Des Oliviers Douaouda,Fouka,42,Tipaza
3410,42053,Douaouda El Islah,Cité El Islah Douaouda,Fouka,42,Tipaza
3411,42054,El Hamidia,Cité El Hamidia Cherchell,Cherchell,42,Tipaza
3412,42055,Errahba,Rue De Nador Hadjout,Hadjout,42,Tipaza
3413,42056,Fedjana,Cité Fadjena Menaceur,Sidi Amar,42,Tipaza
3414,42057,Ghardous,Douar Gherdous Sidi Semiane,Cherchell,42,Tipaza
3415,42058,Gouraya Bois Sacre,Hai Bois Sacre Gouraya,Gouraya,42,Tipaza
3416,42059,Hamdania,Rue Principale Hamdania Cherchell,Cherchell,42,Tipaza
3417,42060,Larhat Mines,Douar Les Mines Larhat,Damous,42,Tipaza
3418,42061,El Houari Ahmed (Sahel),Village El Houari Ex Sahel Bourkika,Ahmar El Ain,42,Tipaza
3419,42062,Mohamed Arab,Douar Med Arab Ex Sidi Ghjiat Merda,Hadjout,42,Tipaza
3420,42063,Kolea Salah,Rue Salah Kolea,Kolea,42,Tipaza
3421,42064,Tiffsassine,Douar Tefssassine Bni Melleuk,Damous,42,Tipaza
3422,42065,Tipaza Universite,Centre Universitaire Tipasa,Tipaza,42,Tipaza
3423,42066,Kolea Universite,Pole Universitaire Kolea,Kolea,42,Tipaza
3424,42069,Cherchell (Abane Ramdane),Ecole Militaire Abane Ramdane Cherchll,Cherchell,42,Tipaza
3425,42068,Cherchell (Mouchette),Ecole Militaire D'Infanterie,Cherchell,42,Tipaza
3426,42067,Cherchell (Terre),Academie Militaire Inter Armes Cherchell,Cherchell,42,Tipaza
3427,42070,Kolea (Ichara),Ecole Militaire Des Transmissions Kolea,Kolea,42,Tipaza
3428,42071,Tipaza Etablissement Postal Itinerant1,,Tipaza,42,Tipaza
3429,43000,Mila,Rue 1er Novembre,Mila,43,Mila
3430,43001,Chelghoum Laid,Rue Khelifa Bouzid,Chelghoum Laid,43,Mila
3431,43002,Ferdjioua,Rue Zoubir Ben Yahia,Ferdjioua,43,Mila
3432,43003,Chelghoum Laid 1 Nov.,Rue 1er Novembre,Chelghoum Laid,43,Mila
3433,43004,Grarem,Grarem,Grarem Gouga,43,Mila
3434,43005,Oued Athmenia,Rue Makhloufi Slimene,Chelghoum Laid,43,Mila
3435,43006,Oued Endja,Rue Lamgahouel Youcef,Oued Endja,43,Mila
3436,43007,Tadjenanet,Rue 1er Novembre,Tadjenanet,43,Mila
3437,43008,Telerghma,Rue Boughada Hamlaoui,Teleghma,43,Mila
3438,43009,Rouached,Rue Boussbaa Messaoud,Rouached,43,Mila
3439,43010,Sidi Merouane,Sidi Merouane,Sidi Merouane,43,Mila
3440,43011,Tadjenanet Centre,Rue Emir A/Kader,Tadjenanet,43,Mila
3441,43012,Zeghaia,Rue Boudebane,Oued Endja,43,Mila
3442,43013,Ahmed Rachdi,Ahmed Rachdi,Oued Endja,43,Mila
3443,43014,Ain Beida Djebel Halfa,Rue Kache Kache,Ain Beida Harriche,43,Mila
3444,43015,Ain Melouk,Rue 1er Novembre,Chelghoum Laid,43,Mila
3445,43016,Ain Tine,Ain Tine,Mila,43,Mila
3446,43017,Arres,Boughardayen,Terrai Bainen,43,Mila
3447,43018,Beinen,Bardou Beinen,Terrai Bainen,43,Mila
3448,43020,Benyahia Abderrahmane,Benyahia Abderrahmane,Tadjenanet,43,Mila
3449,43021,Bled Youcef,Bled Youcef,Chelghoum Laid,43,Mila
3450,43022,Bouhatem,Cité Meziz Aissa,Bouhatem,43,Mila
3451,43023,Boukarana,Boukarana,Chelghoum Laid,43,Mila
3452,43024,Chelghoum Laid Abdellah Bacha,Cité 1109 Logts Ch Laid,Chelghoum Laid,43,Mila
3453,43025,Chigara,Chigara,Sidi Merouane,43,Mila
3454,43026,El Mechira,Rue Aln,Teleghma,43,Mila
3455,43027,Ferdjioua Bourouh,Cité Bourouh,Ferdjioua,43,Mila
3456,43028,Ferdjioua Soummam,Cité Soummam,Ferdjioua,43,Mila
3457,43029,Mila 8 Mai 45,Cité 300 Logts Mila,Mila,43,Mila
3458,43030,Mila Vieille Ville,Mila Vieille Ville,Mila,43,Mila
3459,43031,Oued Seguen,Oued Seguen,Teleghma,43,Mila
3460,43032,Ouled Khellouf,Ouled Khellouf,Tadjenanet,43,Mila
3461,43033,Tassadane,Tassadane,Tassadane Haddada,43,Mila
